ID,title,description,streetaddress,lon,lat,geoAddress,city,state,amenityfeatures,type,Year,notes,dateadded,lastmodified,full.address,status
135,Regency Steam Baths,,413 L St. NW,-77.0164607,38.9038898,"413 l st nw, washington, dc 20001, usa",Washington,District of Columbia,,Baths,1972,NA,2/16/2020 5:39pm,2/17/2020 1:06am,"413 L St. NW, District of Columbia",Google Verified Location
313,Regency Steam Baths ,(conflicting reports about this being opened or closed),413 L St NW,-77.0164607,38.9038898,"413 l st nw, washington, dc 20001, usa",Washington,District of Columbia,,Baths,1976,NA,2/17/2020 1:08am,2/17/2020 1:29am,"413 L St NW, District of Columbia",Google Verified Location
430,Regency Steam Baths ,,413 L St NW,-77.0164607,38.9038898,"413 l st nw, washington, dc 20001, usa",Washington,District of Columbia,(OC) - Older/More Mature Crowd,Baths,1978,NA,2/18/2020 12:30am,2/18/2020 2:10am,"413 L St NW, District of Columbia",Google Verified Location
487,Regency Steam Baths ,,413 L St NW,-77.0164607,38.9038898,"413 l st nw, washington, dc 20001, usa",Washington,District of Columbia,(OC) - Older/More Mature Crowd,Baths,1979,NA,2/18/2020 12:45am,2/18/2020 2:10am,"413 L St NW, District of Columbia",Google Verified Location
370,Regency Steam Baths ,,413 L St NW,-77.0164607,38.9038898,"413 l st nw, washington, dc 20001, usa",Washington,District of Columbia,(OC) - Older/More Mature Crowd,Baths,1977,NA,2/17/2020 7:57pm,2/18/2020 2:09am,"413 L St NW, District of Columbia",Google Verified Location
541,Regency Steam Baths ,,413 L St NW,-77.0164607,38.9038898,"413 l st nw, washington, dc 20001, usa",Washington,District of Columbia,"(OC) - Older/More Mature Crowd,(RT) - 'Raunchy types' - downtown type places - often hustlers",Baths,1980,NA,2/18/2020 1:55am,2/18/2020 2:11am,"413 L St NW, District of Columbia",Google Verified Location
247,Rendezvous Club,,8th & E Sts. SE,-76.994956,38.882861,unclear_coded_by_hand,Washington,District of Columbia,(S) - Shows - impersonators or record pantomime acts - often touristy,Bars/Clubs,1974,,2/24/2020 5:41pm,2/26/2020 4:50pm,"8th & E Sts. SE, District of Columbia",Verified Location
542,Rogue,(WE*) (Above Louie's),305 9th St. NW,-77.0236663,38.8923768,"305 9th st nw, washington, dc 20004, usa",Washington,District of Columbia,"(S) - Shows - impersonators or record pantomime acts - often touristy,(WE) = Weekends,(*) - Very popular",Bars/Clubs,1980,NA,2/18/2020 1:55am,2/18/2020 2:11am,"305 9th St. NW, District of Columbia",Google Verified Location
488,Roman Delight Bath & Health Club,,349 Cedar St. NW,-77.0181413,38.9748859,"349 cedar st nw, washington, dc 20012, usa",Washington,District of Columbia,,Baths,1979,NA,2/18/2020 12:45am,2/18/2020 2:10am,"349 Cedar St. NW, District of Columbia",Google Verified Location
431,Silver Spur,,3333 Connecticut Ave NW,-77.0574807,38.9344877,"3333 connecticut ave nw, washington, dc 20008, usa",Washington,District of Columbia,"(D) - Dancing,(E) - Entertainment","Bars/Clubs,Restaurant",1978,NA,2/18/2020 12:30am,2/18/2020 2:10am,"3333 Connecticut Ave NW, District of Columbia",Google Verified Location
340,Something Different,(Model & escorts) (202)638-3997,,-77.036871, 38.907192,unclear_coded_by_hand,Washington,District of Columbia,,Business,1980,,2/24/2020 5:41pm,2/26/2020 4:50pm,", District of Columbia",Location could not be verified. General city or location coordinates used.
109,Sonny's,,639 Pennsylvania St. S.E.,-76.9971233,38.8847082,"639 pennsylvania ave se, washington, dc 20003, usa",Washington,District of Columbia,(YC) - Young and/or collegiate types,Bars/Clubs,1971,NA,2/16/2020 4:44pm,2/17/2020 1:06am,"639 Pennsylvania St. S.E., District of Columbia",Google Verified Location
277,Sophisticated Stuff,(Book Store),8th & G Sts. SE,-76.994975,38.881268,unclear_coded_by_hand,Washington,District of Columbia,,Book Store,1976,,2/24/2020 5:41pm,2/26/2020 4:51pm,"8th & G Sts. SE, District of Columbia",Verified Location
371,Southwest Cinema Club,Waterside Mall,401 M St SW,-77.018168,38.8766944,"401 m st sw, washington, dc 20024, usa",Washington,District of Columbia,,Theatre,1977,NA,2/17/2020 7:57pm,2/18/2020 2:09am,"401 M St SW, District of Columbia",Google Verified Location
301,Springfield & Tyson Corner Mall,,,-77.173506 ,38.775031,unclear_coded_by_hand,Springfield,VA,Cruisy Area,Cruising Areas,1977,Pin on Tyson Corner Mall,2/24/2020 5:41pm,2/26/2020 11:57pm,", ",Verified Location
354,Springfield & Tyson Corner Mall,,,-77.222257, 38.917126,unclear_coded_by_hand,Tysons Corner,VA,Cruisy Area,Cruising Areas,1977,Pin on Tyson Corner Mall,2/26/2020 11:55pm,2/26/2020 11:57pm,", ",Verified Location
318,Springfield & Tyson Corner Malls,,,-77.173506 ,38.775031,unclear_coded_by_hand,Springfield,VA,Cruisy Area,Cruising Areas,1978,Pin on Springfield Mall,2/24/2020 5:41pm,2/26/2020 11:57pm,", ",Verified Location
309,Springfield & Tyson Corner Malls,,,-77.222257, 38.917126,unclear_coded_by_hand,Tysons Corner,VA,Cruisy Area,Cruising Areas,1978,Pin on Springfield Mall,2/24/2020 5:41pm,2/26/2020 11:57pm,", ",Verified Location
334,Springfield & Tyson Corner Malls,,,-77.173506 ,38.775031,unclear_coded_by_hand,Springfield,VA,Cruisy Area,Cruising Areas,1979,Pin on Springfield Mall,2/24/2020 5:41pm,2/26/2020 11:57pm,", ",Verified Location
325,Springfield & Tyson Corner Malls,,,-77.222257, 38.917126,unclear_coded_by_hand,Tysons Corner,VA,Cruisy Area,Cruising Areas,1979,Pin on Springfield Mall,2/24/2020 5:41pm,2/26/2020 11:57pm,", ",Verified Location
342,Springfield & Tyson Corner Malls,,,-77.173506 ,38.775031,unclear_coded_by_hand,Springfield,VA,Cruisy Area,Cruising Areas,1980,Pin on Tyson Corner Mall,2/24/2020 5:41pm,2/26/2020 11:57pm,", ",Verified Location
350,Springfield & Tyson Corner Malls,,,-77.222257, 38.917126,unclear_coded_by_hand,Tysons Corner,VA,Cruisy Area,Cruising Areas,1980,Pin on Tyson Corner Mall,2/24/2020 5:41pm,2/26/2020 11:57pm,", ",Verified Location
276,Stader Hilton Hotel Bar,,16th & K Sts. NW,-77.036153 ,38.902768,unclear_coded_by_hand,Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required,(OC) - Older/More Mature Crowd","Hotels,Bars/Clubs",1976,,2/24/2020 5:41pm,2/26/2020 4:54pm,"16th & K Sts. NW, District of Columbia",Verified Location
235,Statler-Hilton Hotel Bar,,16th & K Sts NW,-77.036153 ,38.902768,unclear_coded_by_hand,Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",1973,,2/24/2020 5:41pm,2/26/2020 4:54pm,"16th & K Sts NW, District of Columbia",Verified Location
261,Statler-Hilton Hotel Bar,,16th & K Sts NW,-77.036153 ,38.902768,unclear_coded_by_hand,Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",1975,,2/24/2020 5:41pm,2/26/2020 4:54pm,"16th & K Sts NW, District of Columbia",Verified Location
179,Statler-Hilton Hotel Bar,,16th & R Sts NW,-77.036153 ,38.902768,unclear_coded_by_hand,Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",1965,,2/24/2020 5:41pm,2/26/2020 4:54pm,"16th & R Sts NW, District of Columbia",Verified Location
216,Statler-Hilton Hotel Bar,,16th & K Sts NW,-77.036153 ,38.902768,unclear_coded_by_hand,Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",1971,,2/24/2020 5:41pm,2/26/2020 4:54pm,"16th & K Sts NW, District of Columbia",Verified Location
206,Statler-Hilton Hotel Bar,,16th & K Sts NW,-77.036153 ,38.902768,unclear_coded_by_hand,Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",1970,,2/24/2020 5:41pm,2/26/2020 4:54pm,"16th & K Sts NW, District of Columbia",Verified Location
223,Statler-Hilton Hotel Bar,,16th & K Sts NW,-77.036153 ,38.902768,unclear_coded_by_hand,Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",1972,,2/24/2020 5:41pm,2/26/2020 4:54pm,"16th & K Sts NW, District of Columbia",Verified Location
183,Statler-Hilton Hotel Bar,,16th & K NW,-77.036153 ,38.902768,unclear_coded_by_hand,Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",1966,,2/24/2020 5:41pm,2/26/2020 4:54pm,"16th & K NW, District of Columbia",Verified Location
248,Statler-Hilton Hotel Bar,,16th & K Sts NW,-77.036153 ,38.902768,unclear_coded_by_hand,Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",1974,,2/24/2020 5:41pm,2/26/2020 4:54pm,"16th & K Sts NW, District of Columbia",Verified Location
196,Statler-Hilton Hotel Bar,,16th & K Sts NW,-77.036153 ,38.902768,unclear_coded_by_hand,Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",1969,,2/24/2020 5:41pm,2/26/2020 4:54pm,"16th & K Sts NW, District of Columbia",Verified Location
187,Statler-Hilton Hotel Bar,,16th & K Sts NW,-77.036153 ,38.902768,unclear_coded_by_hand,Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",1968,,2/24/2020 5:41pm,2/26/2020 4:54pm,"16th & K Sts NW, District of Columbia",Verified Location
188,Steve's,,14th & Spring NW,-77.032704,38.937022,unclear_coded_by_hand,Washington,District of Columbia,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,1968,,2/24/2020 5:41pm,2/26/2020 4:55pm,"14th & Spring NW, District of Columbia",Verified Location
197,Steve's,,14th & Spring NW,-77.032704,38.937022,unclear_coded_by_hand,Washington,District of Columbia,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,1969,,2/24/2020 5:41pm,2/26/2020 4:55pm,"14th & Spring NW, District of Columbia",Verified Location
207,Steve's,,14th & Spring NW,-77.032704,38.937022,unclear_coded_by_hand,Washington,District of Columbia,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,1970,,2/24/2020 5:41pm,2/26/2020 4:55pm,"14th & Spring NW, District of Columbia",Verified Location
217,Steve's,,14th & Spring NW,-77.032704,38.937022,unclear_coded_by_hand,Washington,District of Columbia,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,1971,,2/24/2020 5:41pm,2/26/2020 4:55pm,"14th & Spring NW, District of Columbia",Verified Location
184,Steve's,,14th & Spring NW,-77.032704,38.937022,unclear_coded_by_hand,Washington,District of Columbia,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,1966,,2/24/2020 5:41pm,2/26/2020 4:55pm,"14th & Spring NW, District of Columbia",Verified Location
180,Steve's,,14th St & Spring NW,-77.032704,38.937022,unclear_coded_by_hand,Washington,District of Columbia,,Bars/Clubs,1965,,2/24/2020 5:41pm,2/26/2020 4:55pm,"14th St & Spring NW, District of Columbia",Verified Location
315,Sundown,(Georgetown),3040 M St.,-77.0604938,38.9049351,"3040 m st nw, washington, dc 20007, usa",Washington,District of Columbia,"(P) - Private club - Inquire locally to admission,(M) - Mixed Crowds - Some Straights,(HIP) - Heads frequent,(D) - Dancing,(*) - Very popular","Bars/Clubs,Restaurant",1976,NA,2/17/2020 1:08am,2/17/2020 1:29am,"3040 M St., District of Columbia",Google Verified Location
30,Terminal Bar,Greyhound Bus Depot,1114 New York Ave,-77.0279315,38.9008652,"1114 new york ave nw, washington, dc 20005, usa",Washington,District of Columbia,(M) - Mixed Crowds - Some Straights,Bars/Clubs,1966,NA,2/16/2020 1:42pm,2/17/2020 1:06am,"1114 New York Ave, District of Columbia",Google Verified Location
48,Terminal Bar,,1114 New York Ave,-77.0279315,38.9008652,"1114 new york ave nw, washington, dc 20005, usa",Washington,District of Columbia,"(M) - Mixed Crowds - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,1968,NA,2/16/2020 1:42pm,2/17/2020 1:06am,"1114 New York Ave, District of Columbia",Google Verified Location
341,The Stables,(Escorts) (703)548-0005,,-77.036871, 38.907192,unclear_coded_by_hand,Washington,District of Columbia,,Business,1980,,2/24/2020 5:41pm,2/26/2020 4:55pm,", District of Columbia",Location could not be verified. General city or location coordinates used.
319,The Streets of Georgetown,,,-77.062477,38.904834,unclear_coded_by_hand,Washington,District of Columbia,Cruisy Area,Cruising Areas,1978,,2/24/2020 5:41pm,2/26/2020 4:55pm,", District of Columbia",Verified Location
335,The Streets of Georgetown,,,-77.062477,38.904834,unclear_coded_by_hand,Washington,District of Columbia,Cruisy Area,Cruising Areas,1979,,2/24/2020 5:41pm,2/26/2020 4:55pm,", District of Columbia",Verified Location
302,The Streets of Georgetown,,,-77.062477,38.904834,unclear_coded_by_hand,Washington,District of Columbia,Cruisy Area,Cruising Areas,1977,,2/24/2020 5:41pm,2/26/2020 4:55pm,", District of Columbia",Verified Location
435,Third World Den,,221 Riggs Road NE,-77.0025556,38.9564064,"221 riggs rd ne, washington, dc 20011, usa",Washington,District of Columbia,"(B) - Blacks frequent,(D) - Dancing,(*) - Very popular","Restaurant,Bars/Clubs",1978,NA,2/18/2020 12:30am,2/18/2020 2:10am,"221 Riggs Road NE, District of Columbia",Google Verified Location
374,Third World Den,,221 Riggs Road NE,-77.0025556,38.9564064,"221 riggs rd ne, washington, dc 20011, usa",Washington,District of Columbia,"(B) - Blacks frequent,(D) - Dancing,(*) - Very popular","Restaurant,Bars/Clubs",1977,NA,2/17/2020 7:57pm,2/18/2020 2:09am,"221 Riggs Road NE, District of Columbia",Google Verified Location
320,Third World Den,,221 Riggs Road NE,-77.0025556,38.9564064,"221 riggs rd ne, washington, dc 20011, usa",Washington,District of Columbia,"(B) - Blacks frequent,(D) - Dancing,(*) - Very popular","Restaurant,Bars/Clubs",1976,NA,2/17/2020 1:08am,2/17/2020 1:30am,"221 Riggs Road NE, District of Columbia",Google Verified Location
267,Third World Den,,221 Riggs Road NE,-77.0025556,38.9564064,"221 riggs rd ne, washington, dc 20011, usa",Washington,District of Columbia,"(B) - Blacks frequent,(D) - Dancing,(*) - Very popular","Restaurant,Bars/Clubs",1975,NA,2/17/2020 12:53am,2/17/2020 1:06am,"221 Riggs Road NE, District of Columbia",Google Verified Location
555,Thorn Tree,(Cards & gifts),,-77.0368707,38.9071923,"washington, dc, usa",Washington,District of Columbia,,Business,1980,NA,2/18/2020 2:04am,2/18/2020 2:11am,", District of Columbia",Google Verified Location
264,Town House,(Sunday afternoons*),506 8th St. S.E.,-76.994739,38.8825187,"506 8th st se, washington, dc 20003, usa",Washington,District of Columbia,"(*) - Very popular,""(C) - Coffee, soft drinks and sometimes snacks""","Bars/Clubs,Restaurant",1975,NA,2/17/2020 12:53am,2/17/2020 1:06am,"506 8th St. S.E., District of Columbia",Google Verified Location
215,Town House,(Sunday afternoons*),506 8th St. S.E.,-76.994739,38.8825187,"506 8th st se, washington, dc 20003, usa",Washington,District of Columbia,"(*) - Very popular,""(C) - Coffee, soft drinks and sometimes snacks""","Bars/Clubs,Restaurant",1974,NA,2/16/2020 6:33pm,2/17/2020 1:06am,"506 8th St. S.E., District of Columbia",Google Verified Location
137,Town House,,506 8th St. S.E.,-76.994739,38.8825187,"506 8th st se, washington, dc 20003, usa",Washington,District of Columbia,(*) - Very popular,"Bars/Clubs,Restaurant",1972,NA,2/16/2020 5:39pm,2/17/2020 1:06am,"506 8th St. S.E., District of Columbia",Google Verified Location
176,Town House,(after hours),506 8th St. S.E.,-76.994739,38.8825187,"506 8th st se, washington, dc 20003, usa",Washington,District of Columbia,"(*) - Very popular,""(C) - Coffee, soft drinks and sometimes snacks""","Bars/Clubs,Restaurant",1973,NA,2/16/2020 5:59pm,2/17/2020 1:06am,"506 8th St. S.E., District of Columbia",Google Verified Location
317,Town House,(Sunday Brunch),506 8th St. S.E.,-76.994739,38.8825187,"506 8th st se, washington, dc 20003, usa",Washington,District of Columbia,"""(G) - Girls, but seldom exclusively""","Bars/Clubs,Restaurant",1976,NA,2/17/2020 1:08am,2/17/2020 1:30am,"506 8th St. S.E., District of Columbia",Google Verified Location
14,Uptown Lounge,,3433 Connecticut Ave NW,-77.0580204,38.9353506,"3433 connecticut ave nw, washington, dc 20008, usa",Washington,District of Columbia,"(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,1965,NA,2/16/2020 1:41pm,2/17/2020 1:06am,"3433 Connecticut Ave NW, District of Columbia",Google Verified Location
112,Victoria Station ,,1412 I St.,-77.0326017,38.9008312,"1412 i st nw, washington, dc 20005, usa",Washington,District of Columbia,"(HIP) - Heads frequent,(*) - Very popular",Bars/Clubs,1971,NA,2/16/2020 4:44pm,2/17/2020 1:06am,"1412 I St., District of Columbia",Google Verified Location
138,Victoria Station ,,1412 I St.,-77.0326017,38.9008312,"1412 i st nw, washington, dc 20005, usa",Washington,District of Columbia,"(HIP) - Heads frequent,(*) - Very popular,(B) - Blacks frequent,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,1972,NA,2/16/2020 5:39pm,2/17/2020 1:06am,"1412 I St., District of Columbia",Google Verified Location
433,Village Books,,819 13th St. NW,-77.0295835,38.9003935,"819 13th st nw, washington, dc 20005, usa",Washington,District of Columbia,,Book Store,1978,NA,2/18/2020 12:30am,2/18/2020 2:10am,"819 13th St. NW, District of Columbia",Google Verified Location
319,Village Books,,928 14TH St. NW,-77.0320679,38.9019256,"928 14th st nw, washington, dc 20005, usa",Washington,District of Columbia,,Book Store,1976,NA,2/17/2020 1:08am,2/17/2020 1:30am,"928 14TH St. NW, District of Columbia",Google Verified Location
372,Village Books,,819 13th St. NW,-77.0295835,38.9003935,"819 13th st nw, washington, dc 20005, usa",Washington,District of Columbia,,Book Store,1977,NA,2/17/2020 7:57pm,2/18/2020 2:09am,"819 13th St. NW, District of Columbia",Google Verified Location
217,Village Books,,928 14TH St. NW,-77.0320679,38.9019256,"928 14th st nw, washington, dc 20005, usa",Washington,District of Columbia,,Book Store,1974,NA,2/16/2020 6:33pm,2/17/2020 1:06am,"928 14TH St. NW, District of Columbia",Google Verified Location
434,Village Books,,1222 H St. NW,-77.0284564,38.8995914,"1222 h st nw, washington, dc 20005, usa",Washington,District of Columbia,,Book Store,1978,NA,2/18/2020 12:30am,2/18/2020 2:10am,"1222 H St. NW, District of Columbia",Google Verified Location
265,Village Books,,819 13th St. NW,-77.0295835,38.9003935,"819 13th st nw, washington, dc 20005, usa",Washington,District of Columbia,,Book Store,1975,NA,2/17/2020 12:53am,2/17/2020 1:06am,"819 13th St. NW, District of Columbia",Google Verified Location
266,Village Books,,928 14TH St. NW,-77.0320679,38.9019256,"928 14th st nw, washington, dc 20005, usa",Washington,District of Columbia,,Book Store,1975,NA,2/17/2020 12:53am,2/17/2020 1:06am,"928 14TH St. NW, District of Columbia",Google Verified Location
318,Village Books,,819 13th St. NW,-77.0295835,38.9003935,"819 13th st nw, washington, dc 20005, usa",Washington,District of Columbia,,Book Store,1976,NA,2/17/2020 1:08am,2/17/2020 1:30am,"819 13th St. NW, District of Columbia",Google Verified Location
216,Village Books,,819 13th St. NW,-77.0295835,38.9003935,"819 13th st nw, washington, dc 20005, usa",Washington,District of Columbia,,Book Store,1974,NA,2/16/2020 6:33pm,2/17/2020 1:06am,"819 13th St. NW, District of Columbia",Google Verified Location
490,Village Books,,819 13th St. NW,-77.0295835,38.9003935,"819 13th st nw, washington, dc 20005, usa",Washington,District of Columbia,,Book Store,1979,NA,2/18/2020 12:45am,2/18/2020 2:10am,"819 13th St. NW, District of Columbia",Google Verified Location
373,Village Books,,1222 H St. NW,-77.0284564,38.8995914,"1222 h st nw, washington, dc 20005, usa",Washington,District of Columbia,,Book Store,1977,NA,2/17/2020 7:57pm,2/18/2020 2:09am,"1222 H St. NW, District of Columbia",Google Verified Location
268,Waay Off Broadway,(adjacent to Lost & Found),55 K St. SE,-77.0073988,38.8782728,"51-55 k st se, washington, dc 20003, usa",Washington,District of Columbia,"(E) - Entertainment,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,1975,NA,2/17/2020 12:53am,2/17/2020 1:06am,"55 K St. SE, District of Columbia",Google Verified Location
321,Waay Off Broadway,(adjoins the 'Lost & Found'),55 K St. SE,-77.0073988,38.8782728,"51-55 k st se, washington, dc 20003, usa",Washington,District of Columbia,"(E) - Entertainment,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,1976,NA,2/17/2020 1:08am,2/17/2020 1:30am,"55 K St. SE, District of Columbia",Google Verified Location
375,Waay Off Broadway,(adjoins the 'Lost & Found'),55 K St. SE,-77.0073988,38.8782728,"51-55 k st se, washington, dc 20003, usa",Washington,District of Columbia,"(E) - Entertainment,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,1977,NA,2/17/2020 7:57pm,2/18/2020 2:09am,"55 K St. SE, District of Columbia",Google Verified Location
436,Washington Square,(Disco),1345 Half St. SE,-77.0076361,38.8738857,"1345 half st se, washington, dc 20003, usa",Washington,District of Columbia,"(YC) - Young and/or collegiate types,(B) - Blacks frequent,(D) - Dancing","Bars/Clubs,Restaurant",1978,NA,2/18/2020 12:30am,2/18/2020 2:10am,"1345 Half St. SE, District of Columbia",Google Verified Location
320,Wisconsin Avenue 'Hitch-hikers',,,-77.072548,38.932545,unclear_coded_by_hand,Washington,District of Columbia,Cruisy Area,Cruising Areas,1978,,2/24/2020 5:41pm,2/26/2020 4:56pm,", District of Columbia",Verified Location
336,Wisconsin Avenue 'hitch-hikers',,,-77.072548,38.932545,unclear_coded_by_hand,Washington,District of Columbia,Cruisy Area,Cruising Areas,1979,,2/24/2020 5:41pm,2/26/2020 4:56pm,", District of Columbia",Verified Location
351,Wisconsin Avenue 'hitch-hikers',,,-77.072548,38.932545,unclear_coded_by_hand,Washington,District of Columbia,Cruisy Area,Cruising Areas,1980,,2/24/2020 5:41pm,2/26/2020 4:56pm,", District of Columbia",Verified Location
303,"Wisconsin Avenue ""Hitch-hikers""",,,-77.072548,38.932545,unclear_coded_by_hand,Washington,District of Columbia,Cruisy Area,Cruising Areas,1977,,2/24/2020 5:41pm,2/26/2020 4:56pm,", District of Columbia",Verified Location
376,Zombie,,5828 Georgia Ave NW,-77.0282561,38.9608666,"5828 georgia ave nw, washington, dc 20011, usa",Washington,District of Columbia,(B) - Blacks frequent,Bars/Clubs,1977,NA,2/17/2020 7:57pm,2/18/2020 2:09am,"5828 Georgia Ave NW, District of Columbia",Google Verified Location
269,Zombie's,,5828 Georgia Ave NW,-77.0282561,38.9608666,"5828 georgia ave nw, washington, dc 20011, usa",Washington,District of Columbia,(B) - Blacks frequent,Bars/Clubs,1975,NA,2/17/2020 12:53am,2/17/2020 1:06am,"5828 Georgia Ave NW, District of Columbia",Google Verified Location
218,Zombie's,,5828 Georgia Ave NW,-77.0282561,38.9608666,"5828 georgia ave nw, washington, dc 20011, usa",Washington,District of Columbia,(B) - Blacks frequent,Bars/Clubs,1974,NA,2/16/2020 6:33pm,2/17/2020 1:06am,"5828 Georgia Ave NW, District of Columbia",Google Verified Location
322,Zombie's,,5828 Georgia Ave NW,-77.0282561,38.9608666,"5828 georgia ave nw, washington, dc 20011, usa",Washington,District of Columbia,(B) - Blacks frequent,Bars/Clubs,1976,NA,2/17/2020 1:08am,2/17/2020 1:30am,"5828 Georgia Ave NW, District of Columbia",Google Verified Location
