"","ID","title","description","streetaddress","lon","lat","geoAddress","city","state","amenityfeatures","type","Year","notes","dateadded","lastmodified","full.address","Status"
"6380",290,"Zodiac Baths","","220-1/2 21st St",-94.7925846,29.3091539,"2 21st st #1, galveston, tx 77550, usa","Galveston","TX","","Baths",1966,NA,"8/13/2019 2:55pm","9/7/2019 11:22am","220-1/2 21st St, Galveston, TX","Google Verified Location"
"6381",215,"Zodiac Baths","(above Opus One)","220 1/2 21st st",-94.7925847,29.3091539,"1 21st st #220, galveston, tx 77550, usa","Galveston","TX","","Baths",1969,NA,"8/13/2019 1:44pm","8/13/2019 2:51pm","220 1/2 21st st, Galveston, TX","Google Verified Location"
"6382",210,"Jade East","","2115 Strand",-94.7926423,29.307404,"2115 strand st, galveston, tx 77550, usa","Galveston","TX","","Bars/Clubs",1969,NA,"8/13/2019 1:44pm","8/13/2019 2:50pm","2115 Strand, Galveston, TX","Google Verified Location"
"6383",628,"New Paradise","","213 Kempner at 22nd",-94.7930807,29.3070227,"213 kempner st, galveston, tx 77550, usa","Galveston","TX","","Bars/Clubs",1977,NA,"11/8/2019 7:47pm","11/10/2019 2:21pm","213 Kempner at 22nd, Galveston, TX","Google Verified Location"
"6384",474,"Paradise","","213 Kempner",-94.7930807,29.3070227,"213 kempner st, galveston, tx 77550, usa","Galveston","TX","(D) - Dancing,(*) - Very popular","Bars/Clubs",1974,"","9/7/2019 9:49am","9/7/2019 10:55am","213 Kempner, Galveston, TX","Google Verified Location"
"6385",860,"Robert Lafitte","","213 Kempner",-94.7930807,29.3070227,"213 kempner st, galveston, tx 77550, usa","Galveston","TX","(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing","Bars/Clubs",1980,"","12/6/2019 4:02pm","12/6/2019 5:19pm","213 Kempner, Galveston, TX","Google Verified Location"
"6386",740,"Robert's Lafitte","","213 Kempner Ave.",-94.7930807,29.3070227,"213 kempner st, galveston, tx 77550, usa","Galveston","TX","(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing","Bars/Clubs",1979,"","10/25/2019 7:20pm","10/28/2019 10:06am","213 Kempner Ave., Galveston, TX","Google Verified Location"
"6387",232,"Scarlet Angel","","213 22nd St.",-94.7932415,29.3067907,"213 22nd st, galveston, tx 77550, usa","Galveston","TX","(D) - Dancing,(*) - Very popular","Bars/Clubs",1970,NA,"9/7/2019 2:03pm","9/7/2019 11:59pm","213 22nd St., Galveston, TX","Google Verified Location"
"6388",735,"Fruit Jar","","2214 Mechanic",-94.7935539,29.3065456,"2214 mechanic st, galveston, tx 77550, usa","Galveston","TX","(D) - Dancing","Bars/Clubs",1979,"","10/25/2019 7:20pm","10/28/2019 10:06am","2214 Mechanic, Galveston, TX","Google Verified Location"
"6389",729,"Fruit Jar","","2214 Mechanic",-94.7935539,29.3065456,"2214 mechanic st, galveston, tx 77550, usa","Galveston","TX","(D) - Dancing","Bars/Clubs",1978,"","12/5/2019 6:15pm","12/16/2019 3:24pm","2214 Mechanic, Galveston, TX","Google Verified Location"
"6390",625,"Kon Tiki Wahine","","2214 Mechanic",-94.7935539,29.3065456,"2214 mechanic st, galveston, tx 77550, usa","Galveston","TX","""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing","Bars/Clubs",1977,NA,"11/8/2019 7:47pm","11/10/2019 2:21pm","2214 Mechanic, Galveston, TX","Google Verified Location"
"6391",228,"Fruit Jar","Strictly a summer & weekend resort","2214 Mechanic",-94.7935539,29.3065456,"2214 mechanic st, galveston, tx 77550, usa","Galveston","TX","(D) - Dancing,(*) - Very popular","Bars/Clubs",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","2214 Mechanic, Galveston, TX","Google Verified Location"
"6392",567,"Fruit Jar","","2214 Mechanic",-94.7935539,29.3065456,"2214 mechanic st, galveston, tx 77550, usa","Galveston","TX","(OC) - Older/More Mature Crowd,(D) - Dancing","Bars/Clubs",1976,NA,"11/8/2019 11:59am","11/8/2019 12:27pm","2214 Mechanic, Galveston, TX","Google Verified Location"
"6393",854,"Fruit Jar","","2214 Mechanic",-94.7935539,29.3065456,"2214 mechanic st, galveston, tx 77550, usa","Galveston","TX","(D) - Dancing","Bars/Clubs",1980,"","12/6/2019 4:02pm","12/6/2019 5:17pm","2214 Mechanic, Galveston, TX","Google Verified Location"
"6394",430,"Gym Baths","","220 23rd St.",-94.7939663,29.306467,"220 23rd st, galveston, tx 77550, usa","Galveston","TX","(*) - Very popular","Baths",1973,NA,"10/1/2019 4:35pm","10/5/2019 1:12pm","220 23rd St., Galveston, TX","Google Verified Location"
"6395",732,"Kon Tiki Baths","","220 23rd St.",-94.7939663,29.306467,"220 23rd st, galveston, tx 77550, usa","Galveston","TX","(*) - Very popular","Baths",1978,"","12/5/2019 6:17pm","12/16/2019 2:05pm","220 23rd St., Galveston, TX","Google Verified Location"
"6396",624,"Kon Tiki Baths","","220 23rd Street",-94.7939663,29.306467,"220 23rd st, galveston, tx 77550, usa","Galveston","TX","(*) - Very popular","Baths",1977,NA,"11/8/2019 7:47pm","11/10/2019 1:45pm","220 23rd Street, Galveston, TX","Google Verified Location"
"6397",568,"Gym Baths","","220 23rd St",-94.7939663,29.306467,"220 23rd st, galveston, tx 77550, usa","Galveston","TX","(*) - Very popular","Baths",1976,NA,"11/8/2019 11:59am","11/10/2019 1:28pm","220 23rd St, Galveston, TX","Google Verified Location"
"6398",858,"Kon Tiki Baths","","220 23rd St.",-94.7939663,29.306467,"220 23rd st, galveston, tx 77550, usa","Galveston","TX","(*) - Very popular","Baths",1980,"","12/6/2019 4:02pm","12/6/2019 5:19pm","220 23rd St., Galveston, TX","Google Verified Location"
"6399",320,"Gym Baths","","220 23rd St.",-94.7939663,29.306467,"220 23rd st, galveston, tx 77550, usa","Galveston","TX","(*) - Very popular","Baths",1972,NA,"9/13/2019 1:11pm","10/28/2019 9:20am","220 23rd St., Galveston, TX","Google Verified Location"
"6400",738,"Kon Tiki Baths","","220 23rd St.",-94.7939663,29.306467,"220 23rd st, galveston, tx 77550, usa","Galveston","TX","(*) - Very popular","Baths",1979,"","10/25/2019 7:20pm","10/28/2019 10:05am","220 23rd St., Galveston, TX","Google Verified Location"
"6401",471,"Gym Baths","","220 23rd St",-94.7939663,29.306467,"220 23rd st, galveston, tx 77550, usa","Galveston","TX","(*) - Very popular","Baths",1974,"","9/7/2019 9:49am","9/7/2019 10:55am","220 23rd St, Galveston, TX","Google Verified Location"
"6402",199,"Gym Baths","Strictly a summer & weekend resort","220 - 23rd St.",-94.7939663,29.306467,"220 23rd st, galveston, tx 77550, usa","Galveston","TX","(*) - Very popular","Baths",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","220 - 23rd St., Galveston, TX","Google Verified Location"
"6403",737,"Kon Tiki","(Occ. S)","214 23rd St.",-94.794231,29.3067186,"214 23rd st, galveston, tx 77550, usa","Galveston","TX","(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs",1979,"","10/25/2019 7:20pm","12/18/2019 3:13pm","214 23rd St., Galveston, TX","Google Verified Location"
"6404",364,"Kon Tiki","Strictly a summer & weekend resort","214 W. 23rd St.",-94.794231,29.3067186,"214 23rd st, galveston, tx 77550, usa","Galveston","TX","(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Bars/Clubs",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","214 W. 23rd St., Galveston, TX","Google Verified Location"
"6405",857,"Kon Tiki","(Occasional shows)","214 23rd St.",-94.794231,29.3067186,"214 23rd st, galveston, tx 77550, usa","Galveston","TX","(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular,(D) - Dancing,(YC) - Young and/or collegiate types","Bars/Clubs",1980,"","12/6/2019 4:02pm","12/6/2019 5:18pm","214 23rd St., Galveston, TX","Google Verified Location"
"6406",473,"Kon Tiki","","214 W. 23rd St.",-94.794231,29.3067186,"214 23rd st, galveston, tx 77550, usa","Galveston","TX","(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Bars/Clubs",1974,"","9/7/2019 9:49am","9/7/2019 10:55am","214 W. 23rd St., Galveston, TX","Google Verified Location"
"6407",731,"Kon Tiki","(Occ. S)","214 23rd St.",-94.794231,29.3067186,"214 23rd st, galveston, tx 77550, usa","Galveston","TX","(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs",1978,"","12/5/2019 6:15pm","12/16/2019 3:24pm","214 23rd St., Galveston, TX","Google Verified Location"
"6408",623,"Kon Tiki","(Occasional S)","214 23rd Street",-94.794231,29.3067186,"214 23rd st, galveston, tx 77550, usa","Galveston","TX","(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Bars/Clubs",1977,NA,"11/8/2019 7:47pm","11/10/2019 2:21pm","214 23rd Street, Galveston, TX","Google Verified Location"
"6409",569,"Kon Tiki","","214 Tremont",-94.794231,29.3067186,"214 23rd street rear, galveston, tx 77550, usa","Galveston","TX","(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular","Bars/Clubs",1976,NA,"11/8/2019 11:59am","11/8/2019 12:27pm","214 Tremont, Galveston, TX","Google Verified Location"
"6410",432,"Kon Tiki","","214 W. 23rd St.",-94.794231,29.3067186,"214 23rd st, galveston, tx 77550, usa","Galveston","TX","(YC) - Young and/or collegiate types,(D) - Dancing","Bars/Clubs",1973,NA,"10/1/2019 4:35pm","10/28/2019 9:41am","214 W. 23rd St., Galveston, TX","Google Verified Location"
"6411",323,"Warehouse","(Kon Tiki)","214 W. 23rd St.",-94.794231,29.3067186,"214 23rd st, galveston, tx 77550, usa","Galveston","TX","(YC) - Young and/or collegiate types,(D) - Dancing,(P) - Private club - Inquire locally to admission,(*) - Very popular","Bars/Clubs",1972,NA,"9/13/2019 1:20pm","10/28/2019 9:27am","214 W. 23rd St., Galveston, TX","Google Verified Location"
"6412",212,"Lafitte's","(Rosenberg)","411 25th st",-94.7962131,29.3043862,"411 25th st, galveston, tx 77550, usa","Galveston","TX","(P) - Private club - Inquire locally to admission,(D) - Dancing,(*) - Very popular","Bars/Clubs",1969,NA,"8/13/2019 1:44pm","8/13/2019 2:50pm","411 25th st, Galveston, TX","Google Verified Location"
"6413",322,"Robert's Lafitte","(after hours)","411 25th St.",-94.7962131,29.3043862,"411 25th st, galveston, tx 77550, usa","Galveston","TX","(P) - Private club - Inquire locally to admission","Bars/Clubs",1972,NA,"9/13/2019 1:20pm","10/28/2019 9:27am","411 25th St., Galveston, TX","Google Verified Location"
"6414",431,"Ken's Room","","407 25th St.",-94.7962226,29.3044743,"407 25th st, galveston, tx 77550, usa","Galveston","TX","""(H) - Hotel, motel, or other overnight accomodations""","Hotels",1973,NA,"10/1/2019 4:35pm","10/5/2019 1:06pm","407 25th St., Galveston, TX","Google Verified Location"
"6415",472,"Ken's Rooms","","407 25th St.",-94.7962226,29.3044743,"407 25th st, galveston, tx 77550, usa","Galveston","TX","""(H) - Hotel, motel, or other overnight accomodations""","Hotels",1974,"","9/7/2019 9:49am","9/7/2019 10:55am","407 25th St., Galveston, TX","Google Verified Location"
"6416",321,"Ken's Room's","","407 25th St.",-94.7962226,29.3044743,"407 25th st, galveston, tx 77550, usa","Galveston","TX","""(H) - Hotel, motel, or other overnight accomodations""","Bars/Clubs,Hotels",1972,NA,"9/13/2019 1:20pm","12/7/2019 2:07pm","407 25th St., Galveston, TX","Google Verified Location"
"6417",254,"Lafitte's","(after hours)
 (25th)","411 Rosenberg",-94.7962494,29.3043466,"411 rosenberg st, galveston, tx 77550, usa","Galveston","TX","(P) - Private club - Inquire locally to admission","Bars/Clubs",1971,"","8/31/2019 11:17am","8/31/2019 11:50am","411 Rosenberg, Galveston, TX","Google Verified Location"
"6418",572,"Robert's LaFitte","","409 Rosenberg",-94.7962588,29.3043736,"409 rosenberg st, galveston, tx 77550, usa","Galveston","TX","(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(WE) - Weekends,(*) - Very popular","Bars/Clubs",1976,NA,"11/8/2019 11:59am","11/8/2019 12:27pm","409 Rosenberg, Galveston, TX","Google Verified Location"
"6419",629,"Robert's Lafitte","","409 Rosenberg",-94.7962588,29.3043736,"409 rosenberg st, galveston, tx 77550, usa","Galveston","TX","(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,(*) - Very popular","Bars/Clubs",1977,NA,"11/8/2019 7:47pm","11/10/2019 2:21pm","409 Rosenberg, Galveston, TX","Google Verified Location"
"6420",733,"Lafitte Hotel","(Men only - above Robert's Lafitte)","409 Rosenberg",-94.7962588,29.3043736,"409 rosenberg st, galveston, tx 77550, usa","Galveston","TX","""(H) - Hotel, motel, or other overnight accomodations""","Hotels",1978,"","12/5/2019 6:22pm","12/16/2019 1:16pm","409 Rosenberg, Galveston, TX","Google Verified Location"
"6421",372,"Robert's Lafitte","Strictly a summer & weekend resort","409 Rosenberg",-94.7962588,29.3043736,"409 rosenberg st, galveston, tx 77550, usa","Galveston","TX","(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular","Bars/Clubs",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","409 Rosenberg, Galveston, TX","Google Verified Location"
"6422",735,"Robert's Lafitte","","409 Rosenberg",-94.7962588,29.3043736,"409 rosenberg st, galveston, tx 77550, usa","Galveston","TX","(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,(*) - Very popular","Restaurant",1978,"","12/5/2019 6:22pm","12/16/2019 1:19pm","409 Rosenberg, Galveston, TX","Google Verified Location"
"6423",161,"Lafitte Hotel","Strictly a summer & weekend resort, men only, above Robert's Lafitte","409 Rosenberg",-94.7962588,29.3043736,"409 rosenberg st, galveston, tx 77550, usa","Galveston","TX","","Bars/Clubs",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","409 Rosenberg, Galveston, TX","Google Verified Location"
"6424",626,"Lafitte Hotel","(Men only) (Above Robert's Lafitte)","409 Rosenberg",-94.7962588,29.3043736,"409 rosenberg st, galveston, tx 77550, usa","Galveston","TX","""(H) - Hotel, motel, or other overnight accomodations""","Hotels",1977,NA,"11/8/2019 7:47pm","11/10/2019 1:55pm","409 Rosenberg, Galveston, TX","Google Verified Location"
"6425",433,"Robert Lafitte","","2503 Market",-94.7963299,29.3045341,"2503 market st, galveston, tx 77550, usa","Galveston","TX","(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs",1973,NA,"10/1/2019 4:35pm","10/28/2019 9:41am","2503 Market, Galveston, TX","Google Verified Location"
"6426",475,"Robert's Lafitte","","2503 Market",-94.7963299,29.3045341,"2503 market st, galveston, tx 77550, usa","Galveston","TX","(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs",1974,"","9/7/2019 9:49am","9/7/2019 10:55am","2503 Market, Galveston, TX","Google Verified Location"
"6427",571,"Mary's","","2502 Q",-94.7964654,29.3084719,"2502 harborside dr, galveston, tx 77550, usa","Galveston","TX","","Bars/Clubs",1976,NA,"11/8/2019 11:59am","11/8/2019 12:27pm","2502 Q, Galveston, TX","Google Verified Location"
"6428",627,"Mary ' s","(Some G)","2502 0 - 1/2  Avenue",-94.7976958,29.3013479,"galveston, tx, usa","Galveston","TX","(*) - Very popular,""(G) - Girls, but rarely exclusively""","Bars/Clubs",1977,NA,"11/8/2019 7:47pm","11/10/2019 2:21pm","2502 0 - 1/2  Avenue, Galveston, TX","Google Verified Location"
"6429",1999,"Dirty Sally's","(sometimes open until dawn)","South Stewart Beach",-94.797696,29.301348,"unclear_coded_by_hand","Galveston","TX","(M) - Mixed or partially straight,(D) - Dancing,(E) - Entertainment,(WE) - Weekends,(*) - Very popular","Bars/Clubs",1976,"","","","South Stewart Beach, Galveston, TX","Location could not be verified. General city or location coordinates used."
"6430",2460,"Dirty Sally's ","(Very M) (Summer's) (South Stewart Beach) ","",-94.797696,29.301348,"unclear_coded_by_hand","Galveston","TX","(D) - Dancing,(E) - Entertainment","Bars/Clubs",1977,"","","",", Galveston, TX","Location could not be verified. General city or location coordinates used."
"6431",391,"Lafitte","","",-94.797696,29.301348,"unclear_coded_by_hand","Galveston","TX","(*) - Very popular","Bars/Clubs",1965,"","8/18/2019 11:56pm","9/7/2019 1:21pm",", Galveston, TX","Location could not be verified. General city or location coordinates used."
"6432",1723,"Zodiac Baths","(was on 21st, burned down, supposed to reopen 2 blocks away)","",-94.797696,29.301348,"unclear_coded_by_hand","Galveston","TX","(*) - Very popular","Baths",1970,"","","",", Galveston, TX","Location could not be verified. General city or location coordinates used."
"6433",286,"Hi Ho Gaslight","","",-94.803549,29.297146,"unclear_coded_by_hand","Galveston","TX","(D) - Dancing,(P) - Private club - Inquire locally to admission","Bars/Clubs",1969,"","8/13/2019 3:44pm","9/7/2019 1:33pm",", Galveston, TX","Verified Location"
"6434",862,"Silver Palace","(Hotel, restaurant, & bar) 763-9334","2404 Post Office",-94.8329142,29.2902214,"5826 broadway avenue j, galveston, tx 77551, usa","Galveston","TX","""(H) - Hotel, motel, or other overnight accomodations""","Hotels,Bars/Clubs,Restaurant",1980,"","12/6/2019 4:02pm","12/6/2019 5:28pm","2404 Post Office, Galveston, TX","Google Verified Location"
"6435",287,"Pirates Cove","(after others close)","",-94.848882,29.273628,"unclear_coded_by_hand","Galveston","TX","(P) - Private club - Inquire locally to admission","Bars/Clubs",1969,"approximate. ","8/13/2019 3:44pm","9/7/2019 1:24pm",", Galveston, TX","Verified Location"
"6436",1722,"Pirates Cove","(after hours)","Seawall at Moody Center",-94.848882,29.273628,"unclear_coded_by_hand","Galveston","TX","(P) - Private club - Inquire locally to admission","Bars/Clubs",1970,"","","","Seawall at Moody Center, Galveston, TX","Verified Location"
"6437",760,"Federal Road News","(Books)","1640 Federal Rd.",-95.213673,29.760871,"1640 federal rd, houston, tx 77015, usa","Houston","TX","","Book Store",1979,"","10/25/2019 7:39pm","10/28/2019 9:49am","1640 Federal Rd., Houston, TX","Google Verified Location"
"6438",3327,"'Rest Stop' on I-30"," 3 mi W.","",-95.221332,33.188727,"unclear_coded_by_hand","Mount Vernon","TX","Cruisy Area","Cruising Areas",1980,"","","",", Mount Vernon, TX","Location could not be verified. General city or location coordinates used."
"6439",256,"Athen's","(Waterfront Docks)","8037 Clinton Dr.",-95.2838877,29.7506921,"8037 clinton dr, houston, tx 77029, usa","Houston","TX","(M) - Mixed Crowds,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'","Bars/Clubs",1971,"","8/31/2019 11:17am","8/31/2019 12:02pm","8037 Clinton Dr., Houston, TX","Google Verified Location"
"6440",327,"Athens","(Waterfront docks)","8037 Clinton Dr.",-95.2838877,29.7506921,"8037 clinton dr, houston, tx 77029, usa","Houston","TX","(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs",1972,NA,"9/13/2019 1:20pm","10/28/2019 9:27am","8037 Clinton Dr., Houston, TX","Google Verified Location"
"6441",436,"Athens","(Waterfront docks)","8037 Clinton Dr.",-95.2838877,29.7506921,"8037 clinton dr, houston, tx 77029, usa","Houston","TX","(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs",1973,NA,"10/1/2019 4:35pm","10/28/2019 9:41am","8037 Clinton Dr., Houston, TX","Google Verified Location"
"6442",745,"Athens Grill","(Greek sailors)","8037 Clinton",-95.2838877,29.7506921,"8037 clinton dr, houston, tx 77029, usa","Houston","TX","(M) - Mixed - Some Straights,(AYOR) - At Your Own Risk","Bars/Clubs",1979,"","10/25/2019 7:25pm","10/28/2019 10:06am","8037 Clinton, Houston, TX","Google Verified Location"
"6443",741,"Athens Grill","(Seamen)","8037 Clinton",-95.2838877,29.7506921,"8037 clinton dr, houston, tx 77029, usa","Houston","TX","(M) - Mixed - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs",1978,"","12/5/2019 6:22pm","12/16/2019 3:22pm","8037 Clinton, Houston, TX","Google Verified Location"
"6444",237,"Athens","(Waterfront Docks)","8037 Clinton Dr.",-95.2838877,29.7506921,"8037 clinton dr, houston, tx 77029, usa","Houston","TX","(RT) - 'Raunchy types' - downtown type places - often hustlers,(M) - Mixed Crowds","Bars/Clubs",1970,NA,"9/7/2019 2:03pm","9/8/2019 12:00am","8037 Clinton Dr., Houston, TX","Google Verified Location"
"6445",291,"Athens","","8037 Clinton Dr",-95.2838877,29.7506921,"8037 clinton dr, houston, tx 77029, usa","Houston","TX","","Bars/Clubs",1966,NA,"8/13/2019 2:55pm","9/7/2019 11:22am","8037 Clinton Dr, Houston, TX","Google Verified Location"
"6446",578,"Athens Grill","(Seamen)","8037 Clinton",-95.2838877,29.7506921,"8037 clinton dr, houston, tx 77029, usa","Houston","TX","(M) - Mixed or partially straight,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""","Bars/Clubs",1976,NA,"11/8/2019 11:59am","11/8/2019 12:27pm","8037 Clinton, Houston, TX","Google Verified Location"
"6447",218,"Athen's Cafe","(waterfront docks)","8037 Clinton Drive",-95.2838877,29.7506921,"8037 clinton dr, houston, tx 77029, usa","Houston","TX","(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs",1969,NA,"8/13/2019 1:44pm","8/13/2019 2:50pm","8037 Clinton Drive, Houston, TX","Google Verified Location"
"6448",637,"Athens Grill","(Seamen)","8037 Clinton",-95.2838877,29.7506921,"8037 clinton dr, houston, tx 77029, usa","Houston","TX","(M) - Mixed - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs",1977,NA,"11/8/2019 7:47pm","11/10/2019 2:21pm","8037 Clinton, Houston, TX","Google Verified Location"
"6449",240,"Regency III Country Club","(off Hwy 59)","15312 Lee Road",-95.3035197,29.9414623,"15312 lee rd, houston, tx 77032, usa","Humble","TX","","Bars/Clubs",1969,NA,"8/13/2019 2:17pm","8/13/2019 2:50pm","15312 Lee Road, Humble, TX","Google Verified Location"
"6450",260,"Regency Country Club","(off Hwy 59)","15312 Lee Road",-95.3035197,29.9414623,"15312 lee rd, houston, tx 77032, usa","Humble","TX","","Bars/Clubs",1970,NA,"9/7/2019 2:03pm","9/8/2019 12:00am","15312 Lee Road, Humble, TX","Google Verified Location"
"6451",195,"Regency III Country Club","off Hwy 59","15312 Lee Rd",-95.3035197,29.9414623,"15312 lee rd, houston, tx 77032, usa","Humble","TX","","Bars/Clubs",1968,NA,"8/23/2019 1:36am","9/7/2019 11:23am","15312 Lee Rd, Humble, TX","Google Verified Location"
"6452",282,"Regency III Country Club","(off Hwy. 59)","15312 Lee Road",-95.3035197,29.9414623,"15312 lee rd, houston, tx 77032, usa","Humble","TX","","Bars/Clubs",1971,"","8/31/2019 11:17am","8/31/2019 11:50am","15312 Lee Road, Humble, TX","Google Verified Location"
"6453",249,"Key Lounge","","5826 Conley",-95.3538655,29.7023133,"5826 conley st, houston, tx 77021, usa","Houston","TX","""(G) - Girls, but seldom exclusively"",(*) - Very popular","Bars/Clubs",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","5826 Conley, Houston, TX","Google Verified Location"
"6454",294,"European Lounge","","2119 Leeland",-95.3581982,29.74653,"2119 leeland st, houston, tx 77003, usa","Houston","TX","","Bars/Clubs",1966,NA,"8/13/2019 2:55pm","9/7/2019 11:22am","2119 Leeland, Houston, TX","Google Verified Location"
"6455",133,"European Lounge","","2119 Leeland",-95.3581982,29.74653,"2119 leeland st, houston, tx 77003, usa","Houston","TX","","Bars/Clubs",1965,NA,"8/19/2019 12:56am","9/7/2019 2:21pm","2119 Leeland, Houston, TX","Google Verified Location"
"6456",1656,"Houston Adult Library","(books)","609 La Branch",-95.358327,29.757291,"unclear_coded_by_hand","Houston","TX","","Book Store",1972,"3 locations listed. Broke up into 3 separate entries.","","","609 La Branch, Houston, TX","Verified Location"
"6457",2758,"Mr. Peeper's","(Books, etc.) ","1427 Texas Ave., 5200 Telephone Rd. & 5400 Airline Dr.  ",-95.35852,29.758011,"unclear_coded_by_hand","Houston","TX","","Book Store",1978,"2 locations so this entry has been split into 2. This location is the Texas Ave location.","","","1427 Texas Ave., 5200 Telephone Rd. & 5400 Airline Dr.  , Houston, TX","Verified Location"
"6458",1415,"Cabaret","(Basement Calico Bldg.","Main at Congress",-95.360669,29.762221,"unclear_coded_by_hand","Houston","TX","(D) - Dancing,(P) - Private club - Inquire locally to admission","Bars/Clubs",1972,"","","","Main at Congress, Houston, TX","Verified Location"
"6459",224,"Cabaret","","",-95.360669,29.762221,"unclear_coded_by_hand","Houston","TX","(P) - Private club - Inquire locally to admission,(D) - Dancing","Bars/Clubs",1971,"","8/31/2019 1:17pm","9/7/2019 1:20pm",", Houston, TX","Verified Location"
"6460",258,"Tiffany's","(Old Market Sq.)","311 Travis",-95.3617238,29.7622527,"311 travis st, houston, tx 77002, usa","Houston","TX","(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Bars/Clubs",1970,NA,"9/7/2019 2:03pm","9/8/2019 12:00am","311 Travis, Houston, TX","Google Verified Location"
"6461",221,"Cafe hannibal","(Old Market Sq)","311 Travis",-95.3617238,29.7622527,"311 travis st, houston, tx 77002, usa","Houston","TX","(PE) - Pretty elegant - jacket & tie may be required,(M) - Mixed Crowds","Bars/Clubs",1969,NA,"8/13/2019 2:17pm","8/13/2019 2:50pm","311 Travis, Houston, TX","Google Verified Location"
"6462",600,"Les Quatre Saisons","(Old Market Sq.)","813 Congress",-95.3618465,29.7631046,"813 congress st, houston, tx 77002, usa","Houston","TX","(M) - Mixed or partially straight,(PE) - Pretty elegant - often or tie","Bars/Clubs",1976,NA,"11/8/2019 11:59am","11/8/2019 12:41pm","813 Congress, Houston, TX","Google Verified Location"
"6463",446,"La Carafe","(Old Market Sq)","813 Congress",-95.3618465,29.7631046,"813 congress st, houston, tx 77002, usa","Houston","TX","(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Bars/Clubs",1973,NA,"10/1/2019 4:42pm","10/28/2019 9:41am","813 Congress, Houston, TX","Google Verified Location"
"6464",247,"La Carafe","(Old Market Sq.)","813 Congress",-95.3618465,29.7631046,"813 congress st, houston, tx 77002, usa","Houston","TX","(PE) - Pretty elegant - jacket & tie may be required,(M) - Mixed Crowds","Bars/Clubs",1970,NA,"9/7/2019 2:03pm","9/8/2019 12:00am","813 Congress, Houston, TX","Google Verified Location"
"6465",598,"La Carafe","(Old Market Sq.)","813 Congress",-95.3618465,29.7631046,"813 congress st, houston, tx 77002, usa","Houston","TX","(M) - Mixed or partially straight","Bars/Clubs",1976,NA,"11/8/2019 11:59am","11/8/2019 12:41pm","813 Congress, Houston, TX","Google Verified Location"
"6466",285,"Les Quatre Saisons","Old Market Sq.","813 Congress",-95.3618465,29.7631046,"813 congress st, houston, tx 77002, usa","Houston","TX","(M) - Mixed or partially straight,(PE) - Pretty elegant - jacket & tie may be required","Bars/Clubs",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","813 Congress, Houston, TX","Google Verified Location"
"6467",492,"La Carafe","(Old Market Square)","813 Congress",-95.3618465,29.7631046,"813 congress st, houston, tx 77002, usa","Houston","TX","(M) - Mixed Crowds","Bars/Clubs",1974,"","9/7/2019 9:49am","9/7/2019 10:55am","813 Congress, Houston, TX","Google Verified Location"
